zm_dump_2011,1780999454,,,"4,0",


date,categoryName,payee,comment,outcomeAccountName,outcome,outcomeCurrencyShortTitle,incomeAccountName,income,incomeCurrencyShortTitle,createdDate,changedDate
2021-06-23,"Food & Drink / Groceries",,,"₽ Tinkoff Debit","347,00",RUB,,,,"2021-06-23 11:23:06","2021-06-23 08:23:11"
2021-06-25,"Finances / Salary",,,,,,"₽ Tinkoff Debit","30000,00",RUB,"2021-06-25 13:03:07","2021-06-25 10:03:20"
2021-06-26,"Life / Recreation",,,Halva,"101,49",RUB,,,,"2021-07-10 18:45:27","2021-07-10 15:45:29"
2021-06-27,"Things / Presents",,,Halva,"354,00",RUB,,,,"2021-06-27 15:50:20","2021-06-27 12:50:22"
2021-06-28,"Finances / Profits",,,,,,"Tinkoff Saving","51,29",RUB,"2021-07-09 16:14:17","2021-07-09 13:14:20"
2021-06-30,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","726,80",RUB,,,,"2021-06-30 21:24:03","2021-06-30 18:24:06"
2021-06-30,"Finances / Profits",,,,,,"QB Algo","354,80",USD,"2021-07-21 13:11:59","2021-07-21 10:12:51"
2021-06-30,"Finances / Profits",,,,,,"QB Middle","238,91",USD,"2021-07-21 13:12:37","2021-07-21 10:12:51"
2021-07-02,"Body / Clothes",,,Halva,"2593,00",RUB,,,,"2021-07-02 17:08:31","2021-07-02 15:25:50"
2021-07-02,"Food & Drink / Cafe",,,Halva,"70,00",RUB,,,,"2021-07-02 18:17:45","2021-07-02 15:17:46"
2021-07-03,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","1000,00",RUB,,,,"2021-07-03 22:53:11","2021-07-04 08:01:20"
2021-07-05,"Payments / Connection",,,"₽ Tinkoff Debit","248,00",RUB,,,,"2021-07-05 10:00:13","2021-07-05 07:00:37"
2021-07-05,"Food & Drink / Groceries",,,"₽ Tinkoff Debit","604,51",RUB,,,,"2021-07-05 23:42:30","2021-07-05 20:42:41"
2021-07-07,"Payments / Transport",,,"₽ Tinkoff Debit","666,00",RUB,,,,"2021-07-07 18:13:48","2021-07-07 15:13:51"
2021-07-07,"Life / Recreation",,,"₽ Cash","350,00",RUB,,,,"2021-07-07 18:14:13","2021-07-07 15:14:15"
2021-07-09,"Finances / Salary",,,,,,"₽ Tinkoff Debit","85000,00",RUB,"2021-07-09 16:10:40","2021-07-09 13:10:54"
2021-07-09,,,,"₽ Tinkoff Debit","5252,00",RUB,"Tinkoff Saving","5252,00",RUB,"2021-07-09 16:12:21","2021-07-10 15:50:09"
2021-07-09,,,,"₽ Tinkoff Debit","44800,00",RUB,"Tinkoff IIS","44800,00",RUB,"2021-07-09 16:18:05","2021-07-09 13:18:14"
2021-07-09,,,,"₽ Tinkoff Debit","5200,00",RUB,"Tinkoff Brokerage","5200,00",RUB,"2021-07-09 16:18:54","2021-07-09 13:18:58"
2021-07-10,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","840,41",RUB,,,,"2021-07-11 00:13:36","2021-07-10 21:13:38"
2021-07-12,"Food & Drink / Groceries, Life / Cat",,,Halva,"1548,00",RUB,,,,"2021-07-12 17:45:49","2022-02-16 20:35:53"
2021-07-12,"Body / Pharmacy",,,Halva,"3607,32",RUB,,,,"2021-07-12 21:02:11","2022-02-17 13:22:55"
2021-07-12,"Body / Pharmacy",,,Halva,"149,00",RUB,,,,"2021-07-12 21:03:14","2022-02-17 13:22:55"
2021-07-13,"Food & Drink / Cafe",,,Halva,"339,00",RUB,,,,"2021-07-13 17:07:23","2021-07-13 14:07:24"
2021-07-14,"Life / Recreation",,,Halva,"2790,00",RUB,,,,"2021-07-14 20:44:04","2021-07-14 17:44:06"
2021-07-14,"Food & Drink / Cafe",,,Halva,"1440,00",RUB,,,,"2021-07-14 21:22:36","2021-07-14 18:22:37"
2021-07-15,"Life / Recreation",,,"₽ Cash","1660,00",RUB,,,,"2021-07-15 22:18:53","2021-08-03 07:42:29"
2021-07-15,"Life / Recreation",,,Halva,"50,00",RUB,,,,"2021-07-15 22:18:59","2021-07-15 19:19:01"
2021-07-16,"Finances / Salary",,,,,,"₽ Tinkoff Debit","53132,20",RUB,"2021-07-16 18:33:26","2021-07-16 15:33:31"
2021-07-16,,,,"₽ Tinkoff Debit","30000,00",RUB,"Tinkoff Brokerage","30000,00",RUB,"2021-07-16 18:37:39","2021-07-16 15:37:44"
2021-07-17,"Payments / Transport",,,Halva,"138,00",RUB,,,,"2021-07-17 10:17:50","2021-07-17 07:17:52"
2021-07-17,"Food & Drink / Groceries",,,Halva,"40,00",RUB,,,,"2021-07-17 13:58:04","2021-07-17 17:32:34"
2021-07-17,"Food & Drink / Groceries",,,Halva,"140,00",RUB,,,,"2021-07-17 20:32:39","2021-07-18 12:23:36"
2021-07-17,"Payments / Transport",,,"₽ Cash","90,00",RUB,,,,"2021-07-18 15:23:07","2021-07-18 12:23:36"
2021-07-18,"Food & Drink / Groceries",,,Halva,"145,97",RUB,,,,"2021-07-18 13:12:15","2021-07-18 12:22:47"
2021-07-18,"Payments / Transport",,,Halva,"138,00",RUB,,,,"2021-07-18 13:12:22","2021-07-18 12:22:47"
2021-07-18,"Life / Recreation",,,Halva,"200,00",RUB,,,,"2021-07-18 13:12:29","2021-07-18 12:22:47"
2021-07-18,"Food & Drink / Groceries","АО ТД Перекресток",,"₽ Tinkoff Debit","4389,00",RUB,,,,"2021-07-18 20:44:00","2021-07-18 17:44:05"
2021-07-19,"Food & Drink / Cafe",,,Halva,"599,00",RUB,,,,"2021-07-19 14:11:11","2021-07-19 11:11:12"
2021-07-19,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","27,70",RUB,"2021-07-20 10:38:39","2021-07-20 07:38:40"
2021-07-19,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","422,00",RUB,"2021-07-20 10:38:47","2021-07-20 07:38:49"
2021-07-20,"Finances / Profits",,,,,,"Tinkoff Brokerage","12318,20",RUB,"2021-07-20 10:40:14","2021-07-20 07:40:18"
2021-07-20,"Finances / Profits",,,,,,"Tinkoff IIS","13037,72",RUB,"2021-07-20 10:40:52","2021-07-20 07:42:28"
2021-07-20,"Payments / Transport",,,"₽ Cash","370,00",RUB,,,,"2021-07-20 14:26:05","2021-07-20 11:26:13"
2021-07-20,"Life / Recreation",,,"₽ Cash","350,00",RUB,,,,"2021-07-20 14:26:11","2021-07-20 11:26:13"
2021-07-20,"Food & Drink / Cafe","ООО ""ТОРГОВЫЙ ДОМ ""СОЛНЕЧНЫЙ""",,Halva,"790,00",RUB,,,,"2021-07-20 15:17:31","2021-07-20 12:17:33"
2021-07-20,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","641,95",RUB,,,,"2021-07-20 18:25:28","2021-07-20 15:25:29"
2021-07-20,"Food & Drink / Cafe",,,Halva,"259,00",RUB,,,,"2021-07-20 20:52:37","2021-07-21 09:03:12"
2021-07-21,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","113,64",RUB,,,,"2021-07-21 12:03:25","2021-07-21 09:04:07"
2021-07-21,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","767,14",RUB,,,,"2021-07-21 12:04:01","2021-07-21 09:04:07"
2021-07-21,,,"КК Восточный","₽ Tinkoff Debit","19000,00",RUB,Halva,"19000,00",RUB,"2021-07-21 12:06:06","2021-07-21 09:06:16"
2021-07-21,"Food & Drink / Groceries",,,"₽ Tinkoff Debit","230,97",RUB,,,,"2021-07-21 20:35:32","2021-07-21 17:35:34"
2021-07-21,"Food & Drink / Cafe",,,Halva,"226,00",RUB,,,,"2021-07-22 11:06:58","2021-07-22 08:07:03"
2021-07-23,"Finances / Salary",,,,,,"₽ Tinkoff Debit","30000,00",RUB,"2021-07-23 15:48:22","2021-07-23 12:48:23"
2021-07-23,"Finances / Cashback",,,,,,Halva,"891,00",RUB,"2021-07-23 20:31:56","2021-07-23 17:31:58"
2021-07-24,"Life / Recreation",,,Halva,"800,00",RUB,,,,"2021-07-24 15:49:41","2021-07-24 12:49:42"
2021-07-24,"Food & Drink / Cafe",,,Halva,"480,00",RUB,,,,"2021-07-24 16:27:01","2021-07-24 13:27:02"
2021-07-24,"Life / Recreation",,,Halva,"600,00",RUB,,,,"2021-07-24 17:11:47","2021-07-24 14:11:48"
2021-07-24,"Food & Drink / Cafe",,,Halva,"1300,00",RUB,,,,"2021-07-24 20:20:14","2021-07-24 17:20:22"
2021-07-24,"Food & Drink / Groceries",,,"₽ Cash","200,00",RUB,,,,"2021-07-24 20:20:21","2021-07-24 17:20:22"
2021-07-24,"Food & Drink / Groceries",,,"₽ Tinkoff Debit","1300,08",RUB,,,,"2021-07-24 21:00:51","2021-07-24 18:01:15"
2021-07-24,"Body / Pharmacy","ООО ""Аптека Дао-Фарм""",,Halva,"1447,80",RUB,,,,"2021-07-24 22:34:42","2022-02-17 13:22:55"
2021-07-24,"Body / Pharmacy","ООО ""Аптека Дао-Фарм""",,Halva,"933,50",RUB,,,,"2021-07-24 22:34:58","2022-02-17 13:22:55"
2021-07-24,"Things / Stuff",,,Halva,"30,00",RUB,,,,"2021-08-03 10:43:50","2021-08-03 07:43:52"
2021-07-25,"Payments / Transport",,,Halva,"666,00",RUB,,,,"2021-07-25 14:56:57","2021-07-25 16:59:37"
2021-07-25,"Life / Recreation",,,Halva,"1600,00",RUB,,,,"2021-07-25 15:27:54","2021-07-25 16:59:37"
2021-07-25,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","1666,00",RUB,,,,"2021-07-25 19:59:46","2021-07-25 16:59:48"
2021-07-25,"Food & Drink / Cafe",,,,,,"₽ Tinkoff Debit","200,00",RUB,"2021-07-25 20:12:19","2021-07-25 17:12:21"
2021-07-25,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","1000,00",RUB,,,,"2021-07-25 22:28:31","2021-07-25 19:28:35"
2021-07-26,"Food & Drink / Groceries",,,Halva,"344,00",RUB,,,,"2021-07-26 08:46:26","2021-07-26 05:46:49"
2021-07-27,"Payments / Connection",,,"₽ Tinkoff Debit","248,00",RUB,,,,"2021-07-27 11:15:43","2021-07-27 08:15:45"
2021-07-27,"Life / Recreation",,,Halva,"900,00",RUB,,,,"2021-07-27 15:53:16","2021-07-27 13:37:09"
2021-07-27,"Food & Drink / Cafe",,,Halva,"1800,00",RUB,,,,"2021-07-27 16:37:14","2021-07-27 13:37:16"
2021-07-27,"Food & Drink / Groceries",,,"₽ Tinkoff Debit","1116,71",RUB,,,,"2021-07-27 18:46:08","2021-07-27 15:46:10"
2021-07-28,"Finances / Profits",,,,,,"Tinkoff Saving","109,46",RUB,"2021-07-30 20:21:37","2021-07-30 17:21:53"
2021-07-30,"Payments / Transport",,,"₽ Tinkoff Debit","1246,00",RUB,,,,"2021-07-30 11:09:11","2021-07-30 08:09:13"
2021-07-30,"Food & Drink / Cafe",,,Halva,"1388,00",RUB,,,,"2021-07-30 14:22:36","2021-07-30 11:40:46"
2021-07-30,"Payments / Transport",,,"₽ Tinkoff Debit","668,00",RUB,,,,"2021-07-30 20:18:27","2021-07-30 17:18:27"
2021-07-30,"Life / Recreation",,,"₽ Cash","10000,00",RUB,,,,"2021-07-30 20:19:43","2021-07-30 17:19:57"
2021-07-30,"Food & Drink / Groceries","ООО ""О'КЕЙ""",,"₽ Tinkoff Debit","485,94",RUB,,,,"2021-07-30 21:48:13","2021-07-30 18:48:14"
2021-07-31,"Food & Drink / Groceries",,,"₽ Tinkoff Debit","3164,78",RUB,,,,"2021-07-31 16:13:54","2021-07-31 13:13:56"
2021-07-31,"Finances / Profits",,,,,,"QB Algo","98,44",USD,"2021-08-25 10:29:31","2021-08-25 07:30:55"
2021-07-31,"Finances / Profits",,,"QB Middle","146,83",USD,,,,"2021-08-25 10:29:53","2021-08-25 07:30:55"
2021-08-02,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","609,51",RUB,,,,"2021-08-02 13:47:31","2021-08-02 10:47:32"
2021-08-02,"Food & Drink / Cafe",,,Halva,"691,00",RUB,,,,"2021-08-02 15:10:50","2021-08-02 12:11:01"
2021-08-04,"Body / Pharmacy","ООО ""Аптека Дао-Фарм""",,"₽ Tinkoff Debit","503,40",RUB,,,,"2021-08-04 10:06:55","2022-02-17 13:22:55"
2021-08-05,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","342,18",RUB,,,,"2021-08-05 21:46:51","2021-08-05 18:46:55"
2021-08-06,"Food & Drink / Cafe",,,Halva,"285,00",RUB,,,,"2021-08-06 20:15:27","2021-08-06 17:15:27"
2021-08-07,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","1378,99",RUB,,,,"2021-08-07 20:30:13","2021-08-07 17:30:15"
2021-08-08,"Life / Recreation",,,Halva,"152,33",RUB,,,,"2021-08-20 09:17:11","2021-08-20 06:17:12"
2021-08-09,"Finances / Profits",,,"₽ Tinkoff Debit","1052,49",RUB,,,,"2021-08-09 10:02:06","2021-08-09 07:58:34"
2021-08-10,"Life / Recreation",,,Halva,"154,34",RUB,,,,"2021-08-07 00:45:21","2021-08-20 06:17:27"
2021-08-10,"Finances / Salary",,,,,,"₽ Tinkoff Debit","39546,18",RUB,"2021-08-10 16:06:31","2021-08-10 13:06:37"
2021-08-10,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","1354,61",RUB,,,,"2021-08-10 23:29:01","2021-08-10 20:29:04"
2021-08-11,,,,"₽ Tinkoff Debit","33000,00",RUB,"Tinkoff Brokerage","33000,00",RUB,"2021-08-11 09:24:47","2021-08-12 06:06:34"
2021-08-11,"Life / Recreation",,,"₽ Cash","2500,00",RUB,,,,"2021-08-11 17:48:05","2021-08-11 15:25:54"
2021-08-11,"Food & Drink / Groceries",,,"₽ Tinkoff Debit","227,89",RUB,,,,"2021-08-11 18:25:46","2021-08-11 15:25:54"
2021-08-12,"Body / Health",,,"₽ Cash","4000,00",RUB,,,,"2021-08-12 17:05:29","2021-08-12 14:05:32"
2021-08-13,"Life / Recreation",,,Halva,"1537,26",RUB,,,,"2021-08-20 09:16:45","2021-08-20 06:16:53"
2021-08-15,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","135,00",RUB,,,,"2021-08-15 22:20:05","2021-08-15 19:20:09"
2021-08-15,"Food & Drink / Cafe",,,Halva,"1363,00",RUB,,,,"2021-08-20 09:15:58","2021-08-20 06:15:59"
2021-08-16,"Life / Recreation",,,"₽ Cash","2500,00",RUB,,,,"2021-08-16 16:54:24","2021-08-30 08:20:07"
2021-08-17,"Food & Drink / Groceries, Life / Cat",,,Halva,"1541,00",RUB,,,,"2021-08-17 08:47:21","2022-02-16 20:35:53"
2021-08-17,"Things / Stuff",,,Halva,"30,00",RUB,,,,"2021-08-17 10:02:15","2021-08-17 07:02:16"
2021-08-17,"Payments / Transport",,,Halva,"600,00",RUB,,,,"2021-08-17 10:35:30","2021-08-17 07:35:31"
2021-08-17,"Food & Drink / Cafe",,,Halva,"93,00",RUB,,,,"2021-08-17 12:02:50","2021-08-17 09:02:51"
2021-08-17,"Food & Drink / Cafe",,,Halva,"54,00",RUB,,,,"2021-08-17 12:45:25","2021-08-17 09:45:27"
2021-08-17,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","1672,03",RUB,,,,"2021-08-17 18:57:14","2021-08-17 15:57:15"
2021-08-19,"Life / Recreation",,,Halva,"1400,00",RUB,,,,"2021-08-19 11:51:29","2021-08-30 08:20:07"
2021-08-19,"Life / Recreation",,,Halva,"800,00",RUB,,,,"2021-08-19 11:51:39","2021-08-30 08:20:07"
2021-08-19,"Food & Drink / Cafe",,,Halva,"195,00",RUB,,,,"2021-08-19 12:30:04","2021-08-19 09:30:06"
2021-08-19,"Finances / Profits",,,,,,"₽ Tinkoff Debit","91,03",RUB,"2021-08-20 09:10:19","2021-08-20 06:10:21"
2021-08-19,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","667,00",RUB,"2021-08-20 09:10:29","2021-08-20 06:10:30"
2021-08-19,"Life / Recreation",,,"₽ Cash","2500,00",RUB,,,,"2021-08-24 11:17:52","2021-08-24 08:17:53"
2021-08-20,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","117,50",RUB,,,,"2021-08-20 09:11:19","2021-08-20 06:11:22"
2021-08-20,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","919,69",RUB,,,,"2021-08-20 09:14:38","2021-08-20 06:14:50"
2021-08-20,,,"КК Восточный","₽ Tinkoff Debit","18000,00",RUB,Halva,"18000,00",RUB,"2021-08-20 09:21:20","2021-08-20 06:21:22"
2021-08-20,"Food & Drink / Cafe",,,Halva,"504,00",RUB,,,,"2021-08-20 12:32:31","2021-08-20 09:32:33"
2021-08-21,"Payments / Transport",,,"₽ Tinkoff Debit","132,00",RUB,,,,"2021-08-21 09:09:51","2021-08-21 06:09:52"
2021-08-22,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","1414,33",RUB,,,,"2021-08-22 22:40:41","2021-08-22 19:40:43"
2021-08-25,"Finances / Profits",,,"QB Middle","8,72",USD,,,,"2021-08-25 10:30:06","2021-08-25 07:30:55"
2021-08-25,"Finances / Profits",,,"QB Algo","181,84",USD,,,,"2021-08-25 10:30:30","2021-08-25 07:30:55"
2021-08-25,"Finances / Salary",,,,,,"₽ Tinkoff Debit","30000,00",RUB,"2021-08-25 15:20:50","2021-08-25 12:20:51"
2021-08-26,,,,"₽ Tinkoff Debit","5252,00",RUB,"Tinkoff Saving","5252,00",RUB,"2021-08-26 11:03:34","2021-08-26 08:05:14"
2021-08-26,"Body / Health",,,"₽ Cash","6000,00",RUB,,,,"2021-08-26 19:33:36","2021-08-26 16:33:47"
2021-08-26,"Body / Health",,,"₽ Tinkoff Debit","2000,00",RUB,,,,"2021-08-26 19:33:47","2021-08-26 16:33:47"
2021-08-26,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","1768,68",RUB,,,,"2021-08-26 20:23:53","2021-08-26 17:23:53"
2021-08-27,"Food & Drink / Groceries",,,"₽ Tinkoff Debit","40,00",RUB,,,,"2021-08-27 07:24:27","2021-08-27 04:24:26"
2021-08-27,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","115,00",RUB,,,,"2021-08-27 12:30:49","2021-08-27 09:30:58"
2021-08-28,"Finances / Profits",,,,,,"Tinkoff Saving","142,23",RUB,"2021-08-30 10:31:18","2021-08-30 07:31:21"
2021-08-29,"Life / Recreation",,,Halva,"711,00",RUB,,,,"2021-08-29 17:24:08","2021-08-30 08:20:07"
2021-08-29,"Life / Recreation",,,Halva,"240,00",RUB,,,,"2021-08-29 19:57:08","2021-08-30 08:20:07"
2021-08-29,"Food & Drink / Cafe",,,Halva,"1050,00",RUB,,,,"2021-08-29 19:57:15","2021-08-29 17:57:49"
2021-08-30,"Body / Health",,,"₽ Tinkoff Debit","3000,00",RUB,,,,"2021-08-30 15:31:06","2021-08-30 12:31:08"
2021-08-30,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","1297,42",RUB,,,,"2021-08-30 16:21:29","2021-08-30 13:21:31"
2021-08-31,"Life / Recreation",,,Halva,"204,32",RUB,,,,"2021-08-31 02:33:59","2021-09-03 06:17:45"
2021-09-01,"Payments / Connection",,,Halva,"2393,28",RUB,,,,"2021-09-01 09:20:02","2021-09-01 06:23:59"
2021-09-01,"Payments / Connection",,,"₽ Tinkoff Debit","248,00",RUB,,,,"2021-09-01 09:28:19","2021-09-01 06:28:23"
2021-09-01,"Payments / Connection",,,,,,"₽ Tinkoff Debit","2000,00",RUB,"2021-09-01 09:37:26","2021-09-01 06:37:28"
2021-09-01,"Payments / Transport",,,Halva,"666,00",RUB,,,,"2021-09-01 15:17:46","2021-09-01 12:17:53"
2021-09-01,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","58,00",RUB,,,,"2021-09-01 17:50:02","2021-09-01 17:59:52"
2021-09-02,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","1969,00",RUB,,,,"2021-09-02 16:50:35","2021-09-02 13:50:38"
2021-09-03,,,,"₽ Tinkoff Debit","5252,00",RUB,"Tinkoff Saving","5252,00",RUB,"2021-09-03 09:23:11","2021-09-03 06:24:05"
2021-09-04,"Life / Recreation",,,Halva,"398,91",RUB,,,,"2021-09-07 09:01:44","2021-09-07 06:01:47"
2021-09-05,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","1772,16",RUB,,,,"2021-09-05 19:12:20","2021-09-05 16:12:24"
2021-09-08,,,,"₽ Tinkoff Debit","30500,00",RUB,"₽ Cash","30500,00",RUB,"2021-08-11 17:47:56","2021-09-08 10:31:31"
2021-09-08,"Life / Recreation",,,"₽ Tinkoff Debit","375,00",RUB,,,,"2021-09-08 11:37:24","2021-09-08 08:37:26"
2021-09-08,"Life / Recreation",,,Halva,"47710,33",RUB,,,,"2021-09-08 13:07:49","2021-09-08 10:07:52"
2021-09-08,"Things / Electronics",,,"₽ Cash","1290,00",RUB,,,,"2021-09-08 13:20:53","2021-09-08 10:31:31"
2021-09-09,"Body / Pharmacy","ООО ""Аптека Дао-Фарм""",,"₽ Tinkoff Debit","1812,80",RUB,,,,"2021-09-09 10:26:44","2022-02-17 13:22:55"
2021-09-09,"Body / Pharmacy",,,"₽ Tinkoff Debit","111,20",RUB,,,,"2021-09-09 10:26:51","2022-02-17 13:22:55"
2021-09-09,"Life / Recreation",,,Halva,"4492,00",RUB,,,,"2021-09-09 23:42:11","2021-09-09 20:43:05"
2021-09-10,"Finances / Salary",,,,,,"₽ Tinkoff Debit","85000,00",RUB,"2021-09-10 14:02:20","2021-09-10 11:02:21"
2021-09-10,,,,"₽ Tinkoff Debit","53675,00",RUB,"Tinkoff Brokerage","53675,00",RUB,"2021-09-10 14:03:43","2021-09-10 11:43:32"
2021-09-10,"Food & Drink / Groceries",,,"₽ Tinkoff Debit","748,92",RUB,,,,"2021-09-10 19:15:40","2021-09-10 16:15:41"
2021-09-11,"Food & Drink / Cafe",,,"₽ Cash","30,00",RUB,,,,"2021-09-11 15:52:59","2021-09-11 12:53:10"
2021-09-11,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","605,84",RUB,,,,"2021-09-11 15:53:08","2021-09-11 12:53:10"
2021-09-14,"Food & Drink / Groceries","ООО ""ТОРГОВЫЙ ДОМ ""РЕАЛЪ""",,"₽ Tinkoff Debit","177,15",RUB,,,,"2021-09-14 09:16:48","2021-09-14 06:16:52"
2021-09-16,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"₽ Tinkoff Debit","1623,16",RUB,,,,"2021-09-16 19:32:06","2021-09-16 16:32:09"
2021-09-17,"Food & Drink / Cafe",,,Halva,"1399,00",RUB,,,,"2021-09-17 11:56:10","2021-09-17 08:56:10"
2021-09-17,"Things / Presents",,,,,,"₽ Tinkoff Debit","100000,00",RUB,"2021-09-20 19:04:51","2021-09-20 16:07:37"
2021-09-18,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","229,98",RUB,,,,"2021-09-18 14:17:45","2021-09-18 11:17:45"
2021-09-18,"Life / Recreation",,,"₽ Tinkoff Debit","250,00",RUB,,,,"2021-09-18 14:18:15","2021-09-18 11:18:16"
2021-09-19,"Food & Drink / Cafe",,,Halva,"136,00",RUB,,,,"2021-09-19 11:51:34","2021-09-19 17:44:00"
2021-09-19,"Payments / Transport",,,"₽ Cash","26,00",RUB,,,,"2021-09-19 21:09:20","2021-09-19 18:09:20"
2021-09-19,Life,,,,,,"₽ Cash","1881,32",RUB,"2021-09-19 22:13:14","2023-07-07 15:52:09"
2021-09-19,"Finances / Profits",,,,,,"₽ Tinkoff Debit","69,38",RUB,"2021-09-20 19:03:27","2021-09-20 16:07:37"
2021-09-19,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","448,50",RUB,"2021-09-20 19:03:52","2021-09-20 16:07:37"
2021-09-20,"Food & Drink / Groceries",,,"₽ Cash","162,00",RUB,,,,"2021-09-20 18:03:08","2021-09-20 15:03:09"
2021-09-20,,,,"₽ Tinkoff Debit","37396,51",RUB,"Tinkoff Brokerage","37396,51",RUB,"2021-09-20 19:04:15","2021-09-20 16:07:37"
2021-09-20,"Finances / Profits",,,,,,"Tinkoff IIS","29969,03",RUB,"2021-09-20 19:05:49","2021-09-20 16:07:37"
2021-09-20,"Finances / Profits",,,"Tinkoff Brokerage","5067,96",RUB,,,,"2021-09-20 19:06:27","2021-09-20 16:07:37"
2021-09-20,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","117,50",RUB,,,,"2021-09-20 20:51:09","2021-09-20 17:51:58"
2021-09-20,"Payments / Apartment",,"ЖКХ ЭлЭн","₽ Tinkoff Debit","3,67",RUB,,,,"2021-09-20 20:51:38","2021-09-20 17:51:58"
2021-09-20,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","794,66",RUB,,,,"2021-09-20 20:51:51","2021-09-20 17:51:58"
2021-09-20,,,"КК Восточный","₽ Tinkoff Debit","18000,00",RUB,Halva,"18000,00",RUB,"2021-09-20 20:57:30","2021-09-20 17:57:35"
2021-09-21,"Food & Drink / Groceries, Life / Cat",,,Halva,"2579,00",RUB,,,,"2021-09-21 09:17:15","2022-02-16 20:35:53"
2021-09-23,"Body / Pharmacy","ООО ""Аптека Дао-Фарм""",,"₽ Tinkoff Debit","2631,52",RUB,,,,"2021-09-23 17:33:15","2022-02-17 13:22:55"
2021-09-24,"Finances / Salary",,,,,,"₽ Tinkoff Debit","30000,00",RUB,"2021-09-24 14:10:18","2021-09-24 11:10:24"
2021-09-24,,,,"₽ Tinkoff Debit","50000,00",RUB,"Tinkoff Brokerage","50000,00",RUB,"2021-09-24 14:29:50","2021-09-24 11:29:52"
2021-09-24,"Payments / Connection",,,"₽ Tinkoff Debit","51,31",RUB,,,,"2021-09-24 14:48:26","2021-09-24 11:48:30"
2021-09-24,"Food & Drink / Groceries",,,"₽ Tinkoff Debit","5030,00",RUB,,,,"2021-09-24 17:21:43","2021-09-24 14:21:47"
2021-09-28,"Finances / Profits",,,,,,"Tinkoff Saving","176,69",RUB,"2021-10-17 07:02:27","2021-10-17 04:02:30"
2021-10-05,,,,"₽ Tinkoff Debit","5252,00",RUB,"Tinkoff Saving","5252,00",RUB,"2021-10-05 12:54:41","2021-10-05 09:54:45"
2021-10-06,"Body / Haircut",,,"₽ Tinkoff Debit","600,00",RUB,,,,"2021-10-06 18:22:49","2021-10-06 15:23:03"
2021-10-06,"Body / Health",,,"₽ Tinkoff Debit","792,00",RUB,,,,"2021-10-06 18:23:03","2021-10-16 11:50:42"
2021-10-08,"Finances / Salary",,,,,,"₽ Tinkoff Debit","85000,00",RUB,"2021-10-08 15:37:04","2021-10-08 17:40:45"
2021-10-09,"Body / Clothes",,,"₽ Tinkoff Debit","2000,00",RUB,,,,"2021-10-09 13:20:33","2021-10-09 10:20:42"
2021-10-09,"Things / Stuff",,,"₽ Tinkoff Debit","50,00",RUB,,,,"2021-10-09 14:06:45","2021-10-09 11:06:47"
2021-10-09,,,,"₽ Tinkoff Debit","2800,00",RUB,"₽ Cash","2800,00",RUB,"2021-10-09 14:50:16","2021-10-10 11:17:59"
2021-10-10,"Body / Health, Life / Cat",,,Halva,"3880,00",RUB,,,,"2021-10-10 18:02:22","2022-02-16 20:35:53"
